commentId,parentId,videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
UgwiShxtFOudW5oBQ_p4AaABAg,0,EH6vE97qIP4,My question is. Ethereum & Bitcoin a security or currency? and Why XRP is security?,2021-11-06T00:59:19Z,home home,https://yt3.ggpht.com/ytc/AKedOLT8JKhnyXiSJmvX40gk6SDyr9wVxgiFlJiLtw=s48-c-k-c0x00ffffff-no-rj
UgwubVnqBpL37c_FlT94AaABAg,0,EH6vE97qIP4,this was great!,2021-11-04T23:21:48Z,MarleyzLegacy,https://yt3.ggpht.com/ytc/AKedOLRBPgl1jrixenMFp0e7s0MFlmfuY5Laoynccjel=s48-c-k-c0x00ffffff-no-rj
Ugz2Oyg0IQXOGm2U2Ux4AaABAg,0,EH6vE97qIP4,"Thanks MIT for the course. Welcome to Kenya, the motherland of mobile mobile",2021-11-04T11:35:32Z,Kelvin Njau,https://yt3.ggpht.com/ytc/AKedOLSh02UtcAar7_TzpzEBobhVUcjBBlgsZuvaJ-6Cew=s48-c-k-c0x00ffffff-no-rj
UgyV4q816w-FtQKjkgB4AaABAg,0,EH6vE97qIP4,It is fascinating to take this class in the year 2021 knowing what has happened in the crypto space since 2018. And big thank you to MIT for making this knowledge available to the world free of charge. That's unbelievable generosity.,2021-11-03T18:42:51Z,Mario Preciado,https://yt3.ggpht.com/ZKY1_6EZdHroOfVA0YUb9Yh5ARB_TZE-b94HtQIZ6JE9qh8U7Tkq5gxd-lpqZ88Vz8xc8wAq3w=s48-c-k-c0x00ffffff-no-rj
UgyV4q816w-FtQKjkgB4AaABAg.9UIFean42199UT0qD_rHMB,UgyV4q816w-FtQKjkgB4AaABAg,EH6vE97qIP4,"Thanks MIT for the course. Welcome to Kenya, the motherland of mobile mobile",2021-11-07T23:05:01Z,Lilith Li,https://yt3.ggpht.com/ytc/AKedOLQKjOWRJd1mIACgREOTupVoTYlJMuC90MKoL2vYRkCEuJu4CFwlcxF8v9d-7pmy=s48-c-k-c0x00ffffff-no-rj
UgxAKYjIfK_ABPoDql14AaABAg,0,EH6vE97qIP4,I hope I get in. I really enjoyed my interview and I always feel so comfortable watching these incredible lessons. I really just SERIOUSLY hope that come next year this is my life.,2021-11-03T03:11:50Z,VukoMMA,https://yt3.ggpht.com/BKLp_LXhAlfWCeM3rzx2lld_S4WpjuNEptfsj-GfzKGZwsK0NIFhU7WW6X6231i1sJdMMfnkFg=s48-c-k-c0x00ffffff-no-rj
UgxSdCNrhujEWLXDZgt4AaABAg,0,EH6vE97qIP4,This is just amazing,2021-10-30T23:43:49Z,Nicolás López,https://yt3.ggpht.com/ytc/AKedOLSu18M-N5WYSXAMh8XELQK_rEhKWqNuB0JHTC-y2Q=s48-c-k-c0x00ffffff-no-rj
Ugw2hQYY51y9Bp9S_wR4AaABAg,0,EH6vE97qIP4,I can't believe the chairman of SEC is teaching us here! Thats crazy!,2021-10-28T10:45:45Z,Aaryyan Vivek,https://yt3.ggpht.com/ytc/AKedOLQl7L2NR90syTeuoQTq1znEv0LH48-UYipU2H1t0Q=s48-c-k-c0x00ffffff-no-rj
Ugw2hQYY51y9Bp9S_wR4AaABAg.9U1xHsn8kCF9UT0w768Ahi,Ugw2hQYY51y9Bp9S_wR4AaABAg,EH6vE97qIP4,"Thanks MIT for the course. Welcome to Kenya, the motherland of mobile mobile",2021-11-07T23:05:49Z,Lilith Li,https://yt3.ggpht.com/ytc/AKedOLQKjOWRJd1mIACgREOTupVoTYlJMuC90MKoL2vYRkCEuJu4CFwlcxF8v9d-7pmy=s48-c-k-c0x00ffffff-no-rj
UgwsmRGXwYVRa0QuP7V4AaABAg,0,EH6vE97qIP4,cool,2021-10-26T12:21:15Z,Fairo,https://yt3.ggpht.com/ytc/AKedOLTOiu2u-lnLC4Y9X5FmDgXTLIO5cO1McdoQfSlO=s48-c-k-c0x00ffffff-no-rj
UgyBCx-l1HvYAVkWqHN4AaABAg,0,EH6vE97qIP4,.,2021-10-25T13:23:15Z,Bhuwan Gurung,https://yt3.ggpht.com/ytc/AKedOLQQ9a1GXjjA5WCtnM4Fo-G1RrXMh2XpMj1tPD-Y=s48-c-k-c0x00ffffff-no-rj
UgxWU1NrttyQguoHOWJ4AaABAg,0,EH6vE97qIP4,I was the one involved with designing the currency notes.. involved with largest orgs across globe.. biggest transformation initiatives in finance and banking for govt and private institutes and talks like how you would tell your friends how you found your girlfriend after you gulp down couple of beers.. man this guy is a champ.. he epitomises of what you can get at mit.. the exposure is tremendous.. its making me to go univ study now at 37.. cheers!!,2021-10-21T13:45:03Z,Prashanth M,https://yt3.ggpht.com/ytc/AKedOLTr_w5VpaxVZtt_UJabcYvsNrBKriB76vvpuOb8Sw=s48-c-k-c0x00ffffff-no-rj
UgzwjAk2SuXlHa0uAd54AaABAg,0,EH6vE97qIP4,Hey guys where can i get these slides ? please help.,2021-10-21T11:21:32Z,Lucrative Momentum,https://yt3.ggpht.com/BAVmRjtMZb8PYARLoCvZxl85jOJVwfXj3TjIeZKOdsOXblxEoeQDcSukabLYOgIwm3shYFkG=s48-c-k-c0x00ffffff-no-rj
